Date, Open, High, Low, Close
06/07/05, 5025.25, 5027.90, 4980.40, 5025.25
06/06/05, 4980.41, 5006.80, 4976.20, 4980.41
06/03/05, 4999.38, 5016.60, 4987.20, 4999.38
06/02/05, 5005.00, 5014.90, 4996.50, 5005.00
06/01/05, 5011.04, 5011.00, 4964.00, 5011.04
05/31/05, 4963.97, 4999.70, 4964.00, 4963.97
05/27/05, 4986.28, 5002.00, 4976.60, 4986.28
05/26/05, 4994.92, 5004.30, 4956.80, 4994.92
05/25/05, 4971.54, 4983.60, 4964.10, 4971.54
05/24/05, 4982.46, 4990.20, 4974.20, 4982.46
05/23/05, 4989.82, 4991.60, 4971.80, 4989.82
05/20/05, 4971.79, 4981.10, 4962.70, 4971.79
05/19/05, 4962.67, 4972.90, 4949.40, 4962.67
05/18/05, 4949.38, 4956.90, 4898.50, 4949.38
05/17/05, 4898.54, 4902.00, 4880.70, 4898.54
05/16/05, 4884.18, 4887.70, 4869.00, 4884.18
05/13/05, 4886.48, 4893.20, 4854.20, 4886.48
05/12/05, 4893.25, 4909.80, 4875.40, 4893.25
05/11/05, 4875.38, 4896.60, 4868.20, 4875.38
05/10/05, 4892.43, 4929.10, 4880.20, 4892.43
05/09/05, 4910.26, 4928.70, 4895.10, 4910.26
05/06/05, 4918.85, 4924.60, 4897.60, 4918.85
05/05/05, 4902.32, 4917.60, 4882.50, 4902.32
05/04/05, 4882.45, 4882.50, 4847.90, 4882.45
05/03/05, 4861.25, 4862.90, 4801.70, 4861.25
04/29/05, 4801.68, 4824.40, 4773.70, 4801.68
04/28/05, 4790.19, 4820.70, 4775.50, 4790.19
04/27/05, 4789.43, 4845.50, 4780.60, 4789.43
04/26/05, 4845.52, 4879.60, 4831.50, 4845.52
04/25/05, 4864.88, 4867.80, 4841.30, 4864.88
04/22/05, 4849.28, 4859.00, 4819.60, 4849.28
04/21/05, 4819.63, 4839.10, 4805.50, 4819.63
04/20/05, 4822.04, 4873.60, 4817.80, 4822.04
04/19/05, 4855.55, 4862.60, 4827.10, 4855.55
04/18/05, 4827.12, 4891.60, 4794.80, 4827.12
04/15/05, 4891.62, 4945.40, 4891.60, 4891.62
04/14/05, 4945.39, 4960.80, 4937.00, 4945.39
04/13/05, 4960.82, 4973.80, 4946.90, 4960.82
04/12/05, 4946.19, 4973.80, 4941.10, 4946.19
04/11/05, 4973.25, 4982.40, 4964.00, 4973.25
04/08/05, 4983.65, 4994.10, 4975.00, 4983.65
04/07/05, 4977.01, 4984.50, 4947.90, 4977.01
04/06/05, 4947.42, 4953.60, 4937.40, 4947.42
04/05/05, 4942.89, 4943.80, 4898.00, 4942.89
04/04/05, 4896.74, 4923.30, 4877.00, 4896.74
04/01/05, 4914.03, 4942.00, 4899.20, 4914.03
03/31/05, 4894.37, 4933.80, 4894.40, 4894.37
03/30/05, 4900.74, 4905.90, 4886.50, 4900.74
03/29/05, 4918.96, 4924.30, 4892.80, 4918.96
03/24/05, 4922.50, 4933.70, 4904.50, 4922.50
03/23/05, 4910.44, 4937.10, 4887.20, 4910.44
03/22/05, 4937.26, 4946.80, 4908.50, 4937.26
03/21/05, 4933.47, 4952.20, 4925.30, 4933.47
03/18/05, 4923.30, 4947.90, 4922.10, 4923.30
03/17/05, 4922.12, 4952.90, 4920.00, 4922.12
03/16/05, 4937.62, 4994.80, 4928.10, 4937.62
03/15/05, 5000.24, 5006.10, 4976.30, 5000.24
03/14/05, 4975.02, 4995.00, 4947.90, 4975.02
03/11/05, 4982.05, 4991.60, 4968.00, 4982.05
03/10/05, 4962.06, 4992.20, 4956.80, 4962.06
03/09/05, 4996.05, 5038.90, 4992.90, 4996.05
03/08/05, 5010.92, 5029.60, 5001.90, 5010.92
03/07/05, 5027.19, 5041.30, 5014.50, 5027.19
03/04/05, 5036.27, 5042.00, 5011.70, 5036.27
03/03/05, 5014.79, 5024.00, 4992.90, 5014.79
03/02/05, 4992.82, 5000.90, 4965.90, 4992.82
03/01/05, 5000.47, 5004.90, 4966.90, 5000.47
02/28/05, 4968.50, 5030.20, 4968.40, 4968.50
02/25/05, 5006.77, 5010.80, 4972.80, 5006.77
02/24/05, 4972.05, 5002.50, 4972.10, 4972.05
02/23/05, 4988.45, 5030.90, 4970.80, 4988.45
02/22/05, 5032.85, 5063.30, 5013.20, 5032.85
02/21/05, 5060.79, 5077.80, 5047.50, 5060.79
02/18/05, 5057.16, 5066.50, 5045.50, 5057.16
02/17/05, 5057.41, 5077.60, 5051.80, 5057.41
02/16/05, 5053.22, 5059.50, 5035.50, 5053.22
02/15/05, 5058.88, 5065.70, 5036.10, 5058.88
02/14/05, 5041.80, 5049.60, 5030.50, 5041.80
02/11/05, 5044.19, 5045.00, 5000.10, 5044.19
02/10/05, 4999.99, 5014.80, 4977.30, 4999.99
02/09/05, 4990.42, 5003.00, 4974.50, 4990.42
02/08/05, 4995.46, 4995.50, 4968.70, 4995.46
02/07/05, 4979.82, 4982.80, 4950.10, 4979.82
02/04/05, 4941.49, 4947.40, 4916.50, 4941.49
02/03/05, 4908.25, 4924.10, 4898.40, 4908.25
02/02/05, 4916.24, 4918.80, 4897.50, 4916.24
02/01/05, 4906.21, 4906.20, 4854.20, 4906.21
01/31/05, 4852.31, 4879.50, 4847.20, 4852.31
01/28/05, 4832.84, 4860.40, 4827.30, 4832.84
01/27/05, 4853.38, 4860.30, 4835.00, 4853.38
01/26/05, 4847.10, 4860.30, 4839.00, 4847.10
01/25/05, 4843.20, 4850.00, 4803.70, 4843.20
01/24/05, 4812.52, 4814.00, 4770.10, 4812.52
01/21/05, 4803.26, 4813.90, 4785.60, 4803.26
01/20/05, 4800.83, 4812.30, 4783.30, 4800.83
01/19/05, 4818.34, 4845.40, 4817.50, 4818.34
01/18/05, 4823.90, 4852.80, 4800.80, 4823.90
01/17/05, 4846.66, 4846.70, 4827.50, 4846.66
01/14/05, 4820.78, 4831.60, 4786.50, 4820.78
01/13/05, 4800.31, 4809.80, 4782.50, 4800.31
01/12/05, 4783.58, 4823.20, 4765.40, 4783.58
01/11/05, 4818.72, 4847.60, 4805.00, 4818.72
01/10/05, 4840.70, 4858.90, 4833.40, 4840.70
01/07/05, 4854.09, 4863.50, 4819.80, 4854.09
01/06/05, 4824.25, 4833.30, 4806.70, 4824.25
01/05/05, 4806.04, 4827.30, 4806.00, 4806.04
01/04/05, 4846.95, 4851.60, 4809.40, 4846.95
12/31/04, 4814.30, 4822.30, 4801.10, 4814.30
12/30/04, 4820.09, 4826.20, 4813.50, 4820.09
12/29/04, 4819.80, 4819.80, 4787.40, 4819.80
12/24/04, 4798.06, 4807.80, 4780.90, 4798.06
12/23/04, 4787.70, 4789.50, 4774.90, 4787.70
12/22/04, 4777.40, 4783.70, 4746.80, 4777.40
12/21/04, 4733.01, 4742.10, 4731.40, 4733.01
12/20/04, 4731.07, 4744.40, 4710.60, 4731.07
12/17/04, 4696.82, 4747.30, 4689.60, 4696.82
12/16/04, 4735.19, 4747.70, 4729.70, 4735.19
12/15/04, 4728.16, 4750.10, 4724.30, 4728.16
12/14/04, 4722.76, 4755.00, 4709.70, 4722.76
12/13/04, 4736.79, 4737.50, 4688.70, 4736.79
12/10/04, 4694.01, 4719.20, 4682.20, 4694.01
12/09/04, 4688.39, 4719.20, 4675.00, 4688.39
12/08/04, 4703.92, 4714.30, 4695.60, 4703.92
12/07/04, 4728.73, 4741.50, 4717.30, 4728.73
12/06/04, 4722.80, 4735.80, 4707.10, 4722.80
12/03/04, 4747.89, 4771.20, 4734.80, 4747.89
12/02/04, 4751.19, 4758.50, 4733.30, 4751.19
12/01/04, 4735.68, 4748.60, 4703.10, 4735.68
11/30/04, 4703.18, 4759.90, 4696.80, 4703.18
11/29/04, 4749.76, 4791.00, 4739.50, 4749.76
11/26/04, 4741.55, 4749.20, 4726.10, 4741.55
11/25/04, 4753.43, 4753.40, 4720.00, 4753.43
11/24/04, 4719.42, 4750.90, 4713.60, 4719.42
11/23/04, 4742.37, 4767.70, 4733.30, 4742.37
11/22/04, 4733.08, 4733.10, 4717.40, 4733.08
11/19/04, 4760.84, 4804.30, 4756.50, 4760.84
11/18/04, 4805.30, 4818.30, 4785.30, 4805.30
11/17/04, 4795.88, 4800.40, 4770.20, 4795.88
11/16/04, 4770.37, 4807.80, 4761.50, 4770.37
11/15/04, 4803.09, 4823.80, 4789.00, 4803.09
11/12/04, 4793.92, 4798.70, 4777.40, 4793.92
11/11/04, 4776.86, 4779.50, 4728.70, 4776.86
11/10/04, 4734.47, 4746.40, 4718.40, 4734.47
11/09/04, 4717.68, 4727.00, 4712.00, 4717.68
11/08/04, 4716.58, 4739.20, 4706.40, 4716.58
11/05/04, 4739.78, 4761.90, 4728.00, 4739.78
11/04/04, 4728.26, 4728.30, 4698.20, 4728.26
11/03/04, 4718.46, 4723.60, 4704.40, 4718.46
11/02/04, 4693.20, 4696.90, 4675.60, 4693.20
11/01/04, 4673.79, 4681.60, 4629.60, 4673.79
10/29/04, 4624.21, 4649.10, 4624.20, 4624.21
10/28/04, 4642.81, 4663.40, 4620.00, 4642.81
10/27/04, 4630.07, 4630.60, 4583.80, 4630.07
10/26/04, 4583.36, 4585.40, 4562.00, 4583.36
10/25/04, 4564.55, 4615.10, 4551.60, 4564.55
10/22/04, 4615.40, 4642.30, 4614.20, 4615.40
10/21/04, 4617.36, 4642.30, 4592.20, 4617.36
10/20/04, 4616.36, 4645.40, 4599.30, 4616.36
10/19/04, 4655.23, 4675.80, 4627.40, 4655.23
10/18/04, 4626.58, 4638.60, 4610.90, 4626.58
10/15/04, 4622.74, 4629.90, 4605.80, 4622.74
10/14/04, 4629.37, 4642.50, 4617.00, 4629.37
10/13/04, 4634.76, 4675.80, 4633.40, 4634.76
10/12/04, 4647.94, 4689.40, 4634.40, 4647.94
10/11/04, 4685.51, 4706.90, 4684.10, 4685.51
10/08/04, 4698.87, 4724.40, 4679.70, 4698.87
10/07/04, 4698.67, 4732.90, 4686.00, 4698.67
10/06/04, 4706.34, 4713.40, 4689.20, 4706.34
10/05/04, 4707.14, 4714.90, 4674.60, 4707.14
10/04/04, 4681.76, 4701.50, 4676.00, 4681.76
10/01/04, 4659.65, 4663.90, 4571.40, 4659.65
09/30/04, 4570.77, 4607.80, 4569.10, 4570.77
09/29/04, 4588.07, 4600.90, 4570.20, 4588.07
09/28/04, 4567.34, 4576.20, 4528.10, 4567.34
09/27/04, 4541.24, 4577.60, 4532.00, 4541.24
09/24/04, 4578.14, 4581.90, 4557.20, 4578.14
09/23/04, 4568.33, 4598.60, 4560.70, 4568.33
09/22/04, 4592.30, 4630.70, 4592.30, 4592.30
09/21/04, 4608.41, 4615.90, 4578.70, 4608.41
09/20/04, 4579.51, 4590.60, 4562.00, 4579.51
09/17/04, 4590.96, 4602.10, 4544.40, 4590.96
09/16/04, 4556.47, 4564.00, 4545.10, 4556.47
09/15/04, 4548.45, 4575.20, 4541.90, 4548.45
09/14/04, 4545.61, 4561.60, 4539.00, 4545.61
09/13/04, 4558.48, 4568.00, 4543.30, 4558.48
09/10/04, 4545.02, 4565.10, 4538.90, 4545.02
09/09/04, 4538.03, 4554.80, 4529.60, 4538.03
09/08/04, 4558.41, 4574.00, 4553.60, 4558.41
09/07/04, 4565.63, 4572.30, 4547.30, 4565.63
09/06/04, 4563.78, 4569.50, 4547.10, 4563.78
09/03/04, 4550.84, 4553.40, 4508.30, 4550.84
09/02/04, 4518.58, 4531.90, 4487.50, 4518.58
09/01/04, 4502.05, 4502.40, 4460.80, 4502.05
08/31/04, 4459.32, 4488.70, 4458.80, 4459.32
08/27/04, 4490.11, 4490.10, 4453.60, 4490.11
08/26/04, 4453.90, 4453.90, 4412.70, 4453.90
08/25/04, 4411.57, 4419.30, 4399.80, 4411.57
08/24/04, 4407.46, 4421.20, 4402.40, 4407.46
08/23/04, 4405.30, 4423.70, 4374.40, 4405.30
08/20/04, 4369.19, 4373.20, 4349.50, 4369.19
08/19/04, 4362.63, 4381.40, 4353.20, 4362.63
08/18/04, 4355.25, 4360.30, 4331.60, 4355.25
08/17/04, 4358.68, 4373.70, 4338.60, 4358.68
08/16/04, 4350.17, 4353.40, 4283.00, 4350.17
08/13/04, 4301.53, 4334.40, 4297.00, 4301.53
08/12/04, 4328.11, 4342.90, 4312.90, 4328.11
08/11/04, 4312.16, 4356.90, 4289.60, 4312.16
08/10/04, 4350.88, 4350.90, 4313.10, 4350.88
08/09/04, 4314.40, 4349.20, 4293.50, 4314.40
08/06/04, 4337.88, 4411.80, 4337.90, 4337.88
08/05/04, 4413.37, 4432.50, 4413.40, 4413.37
08/04/04, 4408.07, 4429.30, 4376.80, 4408.07
08/03/04, 4429.68, 4429.70, 4408.10, 4429.68
08/02/04, 4415.73, 4419.80, 4390.90, 4415.73
07/30/04, 4413.08, 4425.30, 4398.00, 4413.08
07/29/04, 4418.70, 4420.00, 4357.20, 4418.70
07/28/04, 4356.25, 4370.90, 4341.50, 4356.25
07/27/04, 4324.86, 4324.90, 4288.80, 4324.86
07/26/04, 4287.04, 4333.50, 4283.20, 4287.04
07/23/04, 4326.34, 4349.60, 4319.80, 4326.34
07/22/04, 4306.25, 4363.30, 4306.30, 4306.25
07/21/04, 4377.30, 4391.50, 4343.00, 4377.30
07/20/04, 4339.37, 4348.80, 4297.50, 4339.37
07/19/04, 4321.10, 4349.30, 4321.10, 4321.10
07/16/04, 4339.23, 4357.40, 4328.30, 4339.23
07/15/04, 4340.71, 4372.40, 4340.70, 4340.71
07/14/04, 4372.55, 4373.20, 4324.50, 4372.55
07/13/04, 4357.74, 4379.90, 4352.60, 4357.74
07/12/04, 4359.97, 4395.60, 4354.30, 4359.97
07/09/04, 4393.18, 4393.20, 4356.80, 4393.18
07/08/04, 4381.11, 4383.40, 4324.10, 4381.11
07/07/04, 4358.37, 4392.90, 4354.70, 4358.37
07/06/04, 4370.74, 4414.30, 4365.30, 4370.74
07/05/04, 4403.28, 4423.30, 4403.30, 4403.28
07/02/04, 4407.40, 4430.90, 4398.30, 4407.40
07/01/04, 4424.72, 4487.90, 4424.70, 4424.72
06/30/04, 4464.07, 4512.80, 4464.10, 4464.07
06/29/04, 4512.41, 4518.50, 4492.10, 4512.41
06/28/04, 4518.68, 4535.10, 4478.50, 4518.68
06/25/04, 4494.05, 4503.90, 4485.20, 4494.05
06/24/04, 4503.19, 4516.70, 4488.70, 4503.19
06/23/04, 4486.73, 4498.10, 4469.20, 4486.73
06/22/04, 4468.49, 4501.70, 4459.80, 4468.49
06/21/04, 4502.18, 4511.10, 4485.10, 4502.18
06/18/04, 4505.81, 4510.50, 4474.40, 4505.81
06/17/04, 4493.29, 4504.70, 4482.00, 4493.29
06/16/04, 4491.13, 4508.30, 4454.80, 4491.13
06/15/04, 4458.61, 4462.30, 4434.50, 4458.61
06/14/04, 4433.17, 4484.10, 4430.30, 4433.17
06/11/04, 4483.96, 4492.30, 4463.00, 4483.96
06/10/04, 4486.10, 4494.40, 4475.80, 4486.10
06/09/04, 4489.47, 4513.70, 4481.20, 4489.47
06/08/04, 4504.83, 4515.20, 4486.90, 4504.83
06/07/04, 4491.60, 4496.30, 4459.20, 4491.60
06/04/04, 4454.45, 4457.00, 4428.30, 4454.45
06/03/04, 4435.41, 4435.40, 4400.70, 4435.41
06/02/04, 4422.80, 4462.10, 4422.80, 4422.80
06/01/04, 4422.68, 4448.40, 4411.40, 4422.68
05/28/04, 4430.69, 4471.30, 4423.10, 4430.69
05/27/04, 4453.62, 4470.30, 4429.00, 4453.62
05/26/04, 4438.29, 4460.60, 4415.30, 4438.29
05/25/04, 4418.00, 4424.90, 4396.60, 4418.00
05/24/04, 4428.87, 4466.50, 4427.30, 4428.87
05/21/04, 4431.43, 4453.50, 4414.40, 4431.43
05/20/04, 4428.71, 4470.90, 4418.80, 4428.71
05/19/04, 4471.80, 4471.80, 4418.00, 4471.80
05/18/04, 4414.41, 4422.10, 4403.90, 4414.41
05/17/04, 4403.02, 4431.80, 4363.00, 4403.02
05/14/04, 4441.79, 4452.60, 4412.30, 4441.79
05/13/04, 4453.81, 4454.10, 4415.40, 4453.81
05/12/04, 4412.93, 4448.30, 4410.00, 4412.93
05/11/04, 4454.72, 4454.70, 4405.60, 4454.72
05/10/04, 4395.16, 4498.10, 4395.20, 4395.16
05/07/04, 4498.37, 4531.20, 4463.20, 4498.37
05/06/04, 4516.17, 4571.10, 4511.70, 4516.17
05/05/04, 4569.53, 4573.70, 4528.60, 4569.53
05/04/04, 4547.23, 4553.80, 4500.90, 4547.23
04/30/04, 4489.69, 4529.00, 4489.70, 4489.69
04/29/04, 4519.53, 4540.80, 4494.60, 4519.53
04/28/04, 4524.48, 4584.50, 4524.50, 4524.48
04/27/04, 4575.68, 4582.30, 4550.20, 4575.68
04/26/04, 4571.85, 4586.90, 4566.30, 4571.85
04/23/04, 4569.95, 4601.60, 4565.30, 4569.95
04/22/04, 4571.83, 4575.60, 4524.50, 4571.83
04/21/04, 4539.87, 4551.30, 4527.20, 4539.87
04/20/04, 4569.02, 4581.70, 4548.10, 4569.02
04/19/04, 4546.22, 4548.20, 4519.80, 4546.22
04/16/04, 4537.28, 4540.20, 4505.10, 4537.28
04/15/04, 4505.50, 4512.10, 4478.30, 4505.50
04/14/04, 4485.42, 4513.90, 4456.20, 4485.42
04/13/04, 4515.78, 4525.00, 4498.30, 4515.78
04/08/04, 4489.67, 4504.70, 4475.90, 4489.67
04/07/04, 4468.69, 4499.80, 4468.70, 4468.69
04/06/04, 4472.82, 4495.20, 4462.00, 4472.82
04/05/04, 4480.70, 4483.10, 4451.40, 4480.70
04/02/04, 4465.61, 4471.30, 4408.00, 4465.61
04/01/04, 4410.71, 4419.40, 4385.10, 4410.71
03/31/04, 4385.67, 4427.20, 4382.80, 4385.67
03/30/04, 4412.82, 4415.90, 4393.50, 4412.82
03/29/04, 4406.73, 4417.20, 4358.00, 4406.73
03/26/04, 4357.53, 4386.90, 4345.00, 4357.53
03/25/04, 4373.63, 4373.60, 4316.60, 4373.63
03/24/04, 4309.45, 4341.40, 4291.30, 4309.45
03/23/04, 4318.51, 4360.60, 4318.50, 4318.51
03/22/04, 4333.77, 4415.20, 4319.50, 4333.77
03/19/04, 4417.74, 4428.20, 4402.50, 4417.74
03/18/04, 4397.87, 4460.00, 4397.90, 4397.87
03/17/04, 4456.80, 4463.00, 4412.80, 4456.80
03/16/04, 4428.90, 4438.70, 4394.60, 4428.90
03/15/04, 4412.93, 4471.20, 4412.90, 4412.93
03/12/04, 4467.35, 4468.40, 4374.50, 4467.35
03/11/04, 4445.22, 4543.30, 4429.20, 4445.22
03/10/04, 4545.33, 4549.80, 4520.60, 4545.33
03/09/04, 4542.01, 4552.60, 4529.20, 4542.01
03/08/04, 4553.75, 4562.00, 4543.50, 4553.75
03/05/04, 4547.08, 4566.20, 4521.50, 4547.08
03/04/04, 4559.07, 4562.80, 4524.70, 4559.07
03/03/04, 4525.13, 4539.30, 4508.10, 4525.13
03/02/04, 4540.11, 4559.20, 4522.70, 4540.11
03/01/04, 4537.00, 4540.70, 4493.20, 4537.00
02/27/04, 4492.21, 4556.90, 4492.20, 4492.21
02/26/04, 4515.89, 4526.90, 4500.50, 4515.89
02/25/04, 4507.55, 4513.90, 4478.70, 4507.55
02/24/04, 4496.76, 4537.50, 4476.70, 4496.76
02/23/04, 4524.31, 4556.40, 4520.70, 4524.31
02/20/04, 4515.04, 4549.60, 4499.20, 4515.04
02/19/04, 4515.57, 4517.30, 4444.80, 4515.57
02/18/04, 4442.90, 4468.90, 4442.90, 4442.90
02/17/04, 4461.49, 4465.00, 4397.30, 4461.49
02/16/04, 4408.12, 4412.90, 4389.90, 4408.12
02/13/04, 4412.01, 4423.90, 4379.80, 4412.01
02/12/04, 4377.73, 4416.40, 4370.20, 4377.73
02/11/04, 4396.05, 4416.00, 4377.30, 4396.05
02/10/04, 4404.95, 4432.10, 4400.80, 4404.95
02/09/04, 4434.42, 4436.80, 4404.20, 4434.42
02/06/04, 4402.72, 4407.50, 4384.10, 4402.72
02/05/04, 4384.35, 4404.00, 4378.40, 4384.35
02/04/04, 4398.46, 4409.30, 4369.10, 4398.46
02/03/04, 4390.58, 4392.10, 4357.40, 4390.58
02/02/04, 4381.37, 4411.60, 4366.90, 4381.37
01/30/04, 4390.68, 4436.20, 4390.70, 4390.68
01/29/04, 4411.53, 4466.70, 4410.20, 4411.53
01/28/04, 4468.12, 4474.20, 4426.80, 4468.12
01/27/04, 4447.00, 4479.50, 4444.80, 4447.00
01/26/04, 4445.48, 4482.50, 4432.90, 4445.48
01/23/04, 4460.81, 4483.00, 4438.60, 4460.81
01/22/04, 4476.79, 4531.40, 4476.80, 4476.79
01/21/04, 4511.18, 4511.20, 4486.90, 4511.18
01/20/04, 4499.27, 4527.50, 4498.50, 4499.27
01/19/04, 4518.14, 4526.30, 4487.70, 4518.14
01/16/04, 4487.88, 4491.70, 4457.20, 4487.88
01/15/04, 4456.08, 4474.00, 4443.30, 4456.08
01/14/04, 4461.39, 4464.50, 4431.10, 4461.39
01/13/04, 4440.14, 4477.40, 4436.60, 4440.14
01/12/04, 4449.61, 4466.00, 4443.40, 4449.61
01/09/04, 4466.29, 4495.80, 4445.10, 4466.29
01/08/04, 4494.17, 4520.10, 4480.00, 4494.17
01/07/04, 4472.97, 4512.10, 4466.20, 4472.97
01/06/04, 4505.22, 4522.90, 4489.90, 4505.22
01/05/04, 4513.25, 4515.20, 4494.90, 4513.25
01/02/04, 4510.18, 4518.00, 4477.80, 4510.18
12/31/03, 4476.87, 4491.80, 4470.70, 4476.87
12/30/03, 4470.38, 4477.00, 4452.80, 4470.38
12/29/03, 4457.49, 4460.90, 4432.80, 4457.49
12/24/03, 4444.70, 4457.40, 4432.90, 4444.70
12/23/03, 4440.87, 4440.90, 4411.50, 4440.87
12/22/03, 4423.98, 4431.50, 4392.40, 4423.98
12/19/03, 4412.28, 4427.80, 4389.00, 4412.28
12/18/03, 4397.26, 4402.70, 4347.70, 4397.26
12/17/03, 4354.23, 4366.50, 4333.10, 4354.23
12/16/03, 4332.96, 4351.00, 4329.00, 4332.96
12/15/03, 4347.99, 4397.20, 4348.00, 4347.99
12/12/03, 4347.64, 4366.80, 4329.80, 4347.64
12/11/03, 4331.27, 4347.20, 4316.20, 4331.27
12/10/03, 4335.39, 4379.30, 4312.50, 4335.39
12/09/03, 4379.58, 4407.50, 4360.70, 4379.58
12/08/03, 4359.84, 4367.30, 4338.30, 4359.84
12/05/03, 4367.03, 4385.40, 4337.70, 4367.03
12/04/03, 4378.21, 4391.30, 4371.50, 4378.21
12/03/03, 4392.02, 4401.60, 4373.00, 4392.02
12/02/03, 4378.94, 4416.50, 4359.90, 4378.94
12/01/03, 4410.03, 4410.00, 4350.80, 4410.03
11/28/03, 4342.60, 4380.20, 4333.20, 4342.60
11/27/03, 4361.09, 4390.40, 4350.70, 4361.09
11/26/03, 4370.35, 4423.60, 4366.70, 4370.35
11/25/03, 4388.75, 4409.40, 4378.10, 4388.75
11/24/03, 4382.35, 4384.50, 4320.80, 4382.35
11/21/03, 4319.02, 4324.00, 4295.60, 4319.02
11/20/03, 4307.98, 4356.50, 4270.50, 4307.98
11/19/03, 4327.35, 4340.30, 4316.10, 4327.35
11/18/03, 4354.70, 4375.30, 4339.60, 4354.70
11/17/03, 4338.88, 4390.70, 4337.30, 4338.88
11/14/03, 4396.99, 4411.30, 4375.10, 4396.99
11/13/03, 4373.04, 4406.80, 4361.20, 4373.04
11/12/03, 4371.25, 4372.70, 4336.20, 4371.25
11/11/03, 4345.07, 4349.20, 4313.50, 4345.07
11/10/03, 4341.76, 4373.90, 4338.60, 4341.76
11/07/03, 4376.87, 4389.20, 4325.90, 4376.87
11/06/03, 4324.19, 4337.70, 4283.40, 4324.19
11/05/03, 4303.43, 4327.50, 4288.10, 4303.43
11/04/03, 4330.25, 4352.60, 4322.40, 4330.25
11/03/03, 4332.57, 4338.10, 4286.10, 4332.57
10/31/03, 4287.59, 4292.30, 4274.00, 4287.59
10/30/03, 4300.93, 4332.90, 4260.30, 4300.93
10/29/03, 4265.65, 4293.10, 4256.20, 4265.65
10/28/03, 4272.93, 4280.10, 4255.60, 4272.93
10/27/03, 4251.31, 4267.00, 4238.10, 4251.31
10/24/03, 4239.00, 4248.70, 4219.00, 4239.00
10/23/03, 4240.22, 4277.60, 4212.50, 4240.22
10/22/03, 4285.63, 4359.40, 4266.10, 4285.63
10/21/03, 4352.31, 4377.60, 4347.10, 4352.31
10/20/03, 4347.55, 4370.40, 4329.40, 4347.55
10/17/03, 4343.97, 4360.10, 4334.50, 4343.97
10/16/03, 4339.68, 4371.20, 4326.40, 4339.68
10/15/03, 4368.82, 4393.80, 4341.00, 4368.82
10/14/03, 4334.09, 4375.00, 4323.90, 4334.09
10/13/03, 4362.34, 4362.30, 4328.00, 4362.34
10/10/03, 4311.02, 4327.00, 4291.40, 4311.02
10/09/03, 4313.88, 4316.80, 4259.20, 4313.88
10/08/03, 4268.59, 4315.60, 4257.50, 4268.59
10/07/03, 4271.96, 4275.60, 4241.70, 4271.96
10/06/03, 4270.10, 4286.00, 4260.20, 4270.10
10/03/03, 4274.04, 4285.40, 4206.80, 4274.04
10/02/03, 4209.06, 4209.10, 4172.00, 4209.06
10/01/03, 4169.19, 4169.20, 4094.20, 4169.19
09/30/03, 4091.31, 4164.00, 4081.80, 4091.31
09/29/03, 4142.72, 4190.70, 4135.90, 4142.72
09/26/03, 4157.13, 4201.90, 4146.40, 4157.13
09/25/03, 4202.18, 4225.40, 4176.50, 4202.18
09/24/03, 4236.39, 4265.30, 4223.40, 4236.39
09/23/03, 4221.71, 4251.40, 4200.80, 4221.71
09/22/03, 4228.15, 4251.40, 4198.20, 4228.15
09/19/03, 4257.01, 4321.00, 4244.80, 4257.01
09/18/03, 4314.70, 4314.70, 4284.40, 4314.70
09/17/03, 4292.96, 4329.60, 4293.00, 4292.96
09/16/03, 4298.98, 4301.90, 4259.50, 4298.98
09/15/03, 4260.92, 4277.00, 4244.00, 4260.92
09/12/03, 4237.81, 4276.20, 4229.60, 4237.81
09/11/03, 4242.19, 4266.20, 4227.20, 4242.19
09/10/03, 4252.08, 4263.60, 4240.70, 4252.08
09/09/03, 4263.91, 4293.70, 4254.30, 4263.91
09/08/03, 4292.09, 4298.00, 4270.90, 4292.09
09/05/03, 4257.20, 4261.00, 4227.10, 4257.20
09/04/03, 4248.83, 4270.20, 4240.70, 4248.83
09/03/03, 4262.12, 4279.10, 4204.40, 4262.12
09/02/03, 4204.36, 4218.50, 4193.30, 4204.36
09/01/03, 4204.43, 4222.10, 4161.10, 4204.43
08/29/03, 4161.06, 4227.70, 4161.10, 4161.06
08/28/03, 4197.97, 4229.00, 4182.50, 4197.97
08/27/03, 4206.39, 4214.30, 4177.40, 4206.39
08/26/03, 4177.36, 4227.80, 4171.60, 4177.36
08/22/03, 4225.89, 4265.30, 4222.00, 4225.89
08/21/03, 4223.48, 4250.40, 4217.10, 4223.48
08/20/03, 4217.36, 4254.40, 4196.50, 4217.36
08/19/03, 4250.82, 4286.90, 4246.30, 4250.82
08/18/03, 4272.12, 4272.60, 4244.60, 4272.12
08/15/03, 4247.34, 4266.40, 4233.50, 4247.34
08/14/03, 4237.83, 4242.80, 4180.70, 4237.83
08/13/03, 4180.68, 4216.80, 4175.10, 4180.68
08/12/03, 4185.57, 4203.50, 4170.90, 4185.57
08/11/03, 4176.66, 4181.70, 4147.80, 4176.66
08/08/03, 4147.79, 4160.70, 4095.60, 4147.79
08/07/03, 4095.56, 4095.60, 4059.70, 4095.56
08/06/03, 4070.42, 4121.00, 4044.90, 4070.42
08/05/03, 4121.02, 4131.00, 4091.10, 4121.02
08/04/03, 4100.05, 4147.40, 4086.20, 4100.05
